"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"Nbr_at_location"|"People_type"
"1"|"Teradata"|"Virtual-8085"|"Employee"|"n/a"|"Swedesboro"|"NJ"|"08085"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60013"|"Employee"|"n/a"|"Cary"|"IL"|"60013"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-68048"|"Employee"|"n/a"|"Plattsmouth"|"NE"|"68048"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75078"|"Employee"|"n/a"|"Prosper"|"TX"|"75078"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-28211"|"Employee"|"n/a"|"Charlotte"|"NC"|"28211"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32751"|"Employee"|"n/a"|"Maitland"|"FL"|"32751"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-75068"|"Employee"|"n/a"|"Little Elm"|"TX"|"75068"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-90245"|"Employee"|"n/a"|"El Segundo"|"CA"|"90245"|"AMERICAS"|"USA"|"14"|"Office"
"1"|"Teradata"|"Virtual-53045"|"Employee"|"n/a"|"Brookfield"|"WI"|"53045"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-94123"|"Employee"|"n/a"|"San Francisco"|"CA"|"94123"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-46845"|"Employee"|"n/a"|"Fort Wayne"|"IN"|"46845"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-27540"|"Employee"|"n/a"|"Holly Springs"|"NC"|"27540"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"office-95391"|"Employee"|"n/a"|"Tracy"|"CA"|"95391"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92123"|"Employee"|"n/a"|"San Diego"|"CA"|"92123"|"AMERICAS"|"USA"|"15"|"Office"
"1"|"Teradata"|"office-95135"|"Employee"|"n/a"|"San Jose"|"CA"|"95135"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-6468"|"Employee"|"n/a"|"Monroe"|"CT"|"06468"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80602"|"Employee"|"n/a"|"Brighton"|"CO"|"80602"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-92128"|"Employee"|"n/a"|"San Diego"|"CA"|"92128"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-91784"|"Employee"|"n/a"|"Upland"|"CA"|"91784"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-44135"|"Employee"|"n/a"|"Cleveland"|"OH"|"44135"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98029"|"Employee"|"n/a"|"Issaquah"|"WA"|"98029"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"office-91362"|"Employee"|"n/a"|"Thousand Oaks"|"CA"|"91362"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-27545"|"Employee"|"n/a"|"Knightdale"|"NC"|"27545"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98168"|"Employee"|"n/a"|"Seattle"|"WA"|"98168"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-1450"|"Employee"|"n/a"|"Groton"|"MA"|"01450"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-77070"|"Employee"|"n/a"|"Houston"|"TX"|"77070"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-72714"|"Employee"|"n/a"|"Bella Vista"|"AR"|"72714"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-72712"|"Employee"|"n/a"|"Bentonville"|"AR"|"72712"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80238"|"Employee"|"n/a"|"Denver"|"CO"|"80238"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-77079"|"Employee"|"n/a"|"Houston"|"TX"|"77079"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-7307"|"Employee"|"n/a"|"Jersey City"|"NJ"|"07307"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92075"|"Employee"|"n/a"|"Solana Beach"|"CA"|"92075"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"Virtual-89135"|"Employee"|"n/a"|"Las Vegas"|"NV"|"89135"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92078"|"Employee"|"n/a"|"San Marcos"|"CA"|"92078"|"AMERICAS"|"USA"|"23"|"Office"
"1"|"Teradata"|"Virtual-55024"|"Employee"|"n/a"|"Farmington"|"MN"|"55024"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-78759"|"Employee"|"n/a"|"Austin"|"TX"|"78759"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32065"|"Employee"|"n/a"|"Orange Park"|"FL"|"32065"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-33513"|"Employee"|"n/a"|"Bushnell"|"FL"|"33513"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-83651"|"Employee"|"n/a"|"Nampa"|"ID"|"83651"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-76049"|"Employee"|"n/a"|"Granbury"|"TX"|"76049"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92121"|"Employee"|"n/a"|"San Diego"|"CA"|"92121"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-28732"|"Employee"|"n/a"|"Fletcher"|"NC"|"28732"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30228"|"Employee"|"n/a"|"Hampton"|"GA"|"30228"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-43017"|"Employee"|"n/a"|"Dublin"|"OH"|"43017"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-60031"|"Employee"|"n/a"|"Gurnee"|"IL"|"60031"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95035"|"Employee"|"n/a"|"Milpitas"|"CA"|"95035"|"AMERICAS"|"USA"|"6"|"Office"
"1"|"Teradata"|"office-92008"|"Employee"|"n/a"|"Carlsbad"|"CA"|"92008"|"AMERICAS"|"USA"|"10"|"Office"
"1"|"Teradata"|"office-27607"|"Employee"|"n/a"|"Raleigh"|"NC"|"27607"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-23233"|"Employee"|"n/a"|"Henrico"|"VA"|"23233"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-92026"|"Employee"|"n/a"|"Escondido"|"CA"|"92026"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95125"|"Employee"|"n/a"|"San Jose"|"CA"|"95125"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92009"|"Employee"|"n/a"|"Carlsbad"|"CA"|"92009"|"AMERICAS"|"USA"|"18"|"Office"
"1"|"Teradata"|"Virtual-80401"|"Employee"|"n/a"|"Golden"|"CO"|"80401"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-50266"|"Employee"|"n/a"|"West Des Moines"|"IA"|"50266"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-30252"|"Employee"|"n/a"|"Mcdonough"|"GA"|"30252"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30329"|"Employee"|"n/a"|"Atlanta"|"GA"|"30329"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-94501"|"Employee"|"n/a"|"Alameda"|"CA"|"94501"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92057"|"Employee"|"n/a"|"Oceanside"|"CA"|"92057"|"AMERICAS"|"USA"|"7"|"Office"
"1"|"Teradata"|"Virtual-45249"|"Employee"|"n/a"|"Cincinnati"|"OH"|"45249"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-97202"|"Employee"|"n/a"|"Portland"|"OR"|"97202"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91914"|"Employee"|"n/a"|"Chula Vista"|"CA"|"91914"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-94536"|"Employee"|"n/a"|"Fremont"|"CA"|"94536"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"office-60634"|"Employee"|"n/a"|"Chicago"|"IL"|"60634"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-32750"|"Employee"|"n/a"|"Longwood"|"FL"|"32750"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80113"|"Employee"|"n/a"|"Englewood"|"CO"|"80113"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-27609"|"Employee"|"n/a"|"Raleigh"|"NC"|"27609"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-29672"|"Employee"|"n/a"|"Seneca"|"SC"|"29672"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30135"|"Employee"|"n/a"|"Douglasville"|"GA"|"30135"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-93730"|"Employee"|"n/a"|"Fresno"|"CA"|"93730"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-98103"|"Employee"|"n/a"|"Seattle"|"WA"|"98103"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-60503"|"Employee"|"n/a"|"Aurora"|"IL"|"60503"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-43221"|"Employee"|"n/a"|"Columbus"|"OH"|"43221"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94555"|"Employee"|"n/a"|"Fremont"|"CA"|"94555"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-60118"|"Employee"|"n/a"|"Dundee"|"IL"|"60118"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92106"|"Employee"|"n/a"|"San Diego"|"CA"|"92106"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-28114"|"Employee"|"n/a"|"Mooresboro"|"NC"|"28114"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30339"|"Employee"|"n/a"|"Atlanta"|"GA"|"30339"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-20147"|"Employee"|"n/a"|"Ashburn"|"VA"|"20147"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-27539"|"Employee"|"n/a"|"Apex"|"NC"|"27539"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"office-78738"|"Employee"|"n/a"|"Austin"|"TX"|"78738"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30338"|"Employee"|"n/a"|"Atlanta"|"GA"|"30338"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-34231"|"Employee"|"n/a"|"Sarasota"|"FL"|"34231"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-29072"|"Employee"|"n/a"|"Lexington"|"SC"|"29072"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-95363"|"Employee"|"n/a"|"Patterson"|"CA"|"95363"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-77429"|"Employee"|"n/a"|"Cypress"|"TX"|"77429"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-43065"|"Employee"|"n/a"|"Powell"|"OH"|"43065"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-72715"|"Employee"|"n/a"|"Bella Vista"|"AR"|"72715"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-85048"|"Employee"|"n/a"|"Phoenix"|"AZ"|"85048"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-1581"|"Employee"|"n/a"|"Westborough"|"MA"|"01581"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94560"|"Employee"|"n/a"|"Newark"|"CA"|"94560"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92802"|"Employee"|"n/a"|"Anaheim"|"CA"|"92802"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-30127"|"Employee"|"n/a"|"Powder Springs"|"GA"|"30127"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94612"|"Employee"|"n/a"|"Oakland"|"CA"|"94612"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-75024"|"Employee"|"n/a"|"Plano"|"TX"|"75024"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-25428"|"Employee"|"n/a"|"Inwood"|"WV"|"25428"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80921"|"Employee"|"n/a"|"Colorado Springs"|"CO"|"80921"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94040"|"Employee"|"n/a"|"Mountain View"|"CA"|"94040"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"office-30328"|"Employee"|"n/a"|"Atlanta"|"GA"|"30328"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-60134"|"Employee"|"n/a"|"Geneva"|"IL"|"60134"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92129"|"Employee"|"n/a"|"San Diego"|"CA"|"92129"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-94124"|"Employee"|"n/a"|"San Francisco"|"CA"|"94124"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-72932"|"Employee"|"n/a"|"Cedarville"|"AR"|"72932"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-32547"|"Employee"|"n/a"|"Fort Walton Beach"|"FL"|"32547"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-46240"|"Employee"|"n/a"|"Indianapolis"|"IN"|"46240"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-20024"|"Employee"|"n/a"|"Washington"|"DC"|"20024"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-95125"|"Employee"|"n/a"|"San Jose"|"CA"|"95125"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30076"|"Employee"|"n/a"|"Roswell"|"GA"|"30076"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30092"|"Employee"|"n/a"|"Norcross"|"GA"|"30092"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"office-2062"|"Employee"|"n/a"|"Norwood"|"MA"|"02062"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-92127"|"Employee"|"n/a"|"San Diego"|"CA"|"92127"|"AMERICAS"|"USA"|"146"|"Office"
"1"|"Teradata"|"Virtual-30082"|"Employee"|"n/a"|"Smyrna"|"GA"|"30082"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-62707"|"Employee"|"n/a"|"Springfield"|"IL"|"62707"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95124"|"Employee"|"n/a"|"San Jose"|"CA"|"95124"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-20148"|"Employee"|"n/a"|"Ashburn"|"VA"|"20148"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-92587"|"Employee"|"n/a"|"Sun City"|"CA"|"92587"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-30005"|"Employee"|"n/a"|"Alpharetta"|"GA"|"30005"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45311"|"Employee"|"n/a"|"Camden"|"OH"|"45311"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30114"|"Employee"|"n/a"|"Canton"|"GA"|"30114"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-90266"|"Employee"|"n/a"|"Manhattan Beach"|"CA"|"90266"|"AMERICAS"|"USA"|"5"|"Office"
"1"|"Teradata"|"office-75229"|"Employee"|"n/a"|"Dallas"|"TX"|"75229"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-40206"|"Employee"|"n/a"|"Louisville"|"KY"|"40206"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95377"|"Employee"|"n/a"|"Tracy"|"CA"|"95377"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-8723"|"Employee"|"n/a"|"Brick"|"NJ"|"08723"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-30043"|"Employee"|"n/a"|"Lawrenceville"|"GA"|"30043"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-46060"|"Employee"|"n/a"|"Noblesville"|"IN"|"46060"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30017"|"Employee"|"n/a"|"Grayson"|"GA"|"30017"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-30327"|"Employee"|"n/a"|"Atlanta"|"GA"|"30327"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-7882"|"Employee"|"n/a"|"Washington"|"NJ"|"07882"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-76244"|"Employee"|"n/a"|"Keller"|"TX"|"76244"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-14450"|"Employee"|"n/a"|"Fairport"|"NY"|"14450"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-75754"|"Employee"|"n/a"|"Ben Wheeler"|"TX"|"75754"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30326"|"Employee"|"n/a"|"Atlanta"|"GA"|"30326"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-62025"|"Employee"|"n/a"|"Edwardsville"|"IL"|"62025"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-94002"|"Employee"|"n/a"|"Belmont"|"CA"|"94002"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-19014"|"Employee"|"n/a"|"Aston"|"PA"|"19014"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10541"|"Employee"|"n/a"|"Mahopac"|"NY"|"10541"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-75039"|"Employee"|"n/a"|"Irving"|"TX"|"75039"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"office-27592"|"Employee"|"n/a"|"Willow Spring"|"NC"|"27592"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-27104"|"Employee"|"n/a"|"Winston Salem"|"NC"|"27104"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-27613"|"Employee"|"n/a"|"Raleigh"|"NC"|"27613"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-94566"|"Employee"|"n/a"|"Pleasanton"|"CA"|"94566"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-92075"|"Employee"|"n/a"|"Solana Beach"|"CA"|"92075"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92083"|"Employee"|"n/a"|"Vista"|"CA"|"92083"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-92025"|"Employee"|"n/a"|"Escondido"|"CA"|"92025"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10591"|"Employee"|"n/a"|"Tarrytown"|"NY"|"10591"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-80132"|"Employee"|"n/a"|"Monument"|"CO"|"80132"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-92704"|"Employee"|"n/a"|"Santa Ana"|"CA"|"92704"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-30126"|"Employee"|"n/a"|"Mableton"|"GA"|"30126"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-45410"|"Employee"|"n/a"|"Dayton"|"OH"|"45410"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"office-27560"|"Employee"|"n/a"|"Morrisville"|"NC"|"27560"|"AMERICAS"|"USA"|"3"|"Office"
"1"|"Teradata"|"Virtual-38017"|"Employee"|"n/a"|"Collierville"|"TN"|"38017"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-85234"|"Employee"|"n/a"|"Gilbert"|"AZ"|"85234"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92198"|"Employee"|"n/a"|"San Diego"|"CA"|"92198"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-98028"|"Employee"|"n/a"|"Kenmore"|"WA"|"98028"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30022"|"Employee"|"n/a"|"Alpharetta"|"GA"|"30022"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-78681"|"Employee"|"n/a"|"Round Rock"|"TX"|"78681"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-91780"|"Employee"|"n/a"|"Temple City"|"CA"|"91780"|"AMERICAS"|"USA"|"4"|"Office"
"1"|"Teradata"|"Virtual-50131"|"Employee"|"n/a"|"Johnston"|"IA"|"50131"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-8854"|"Employee"|"n/a"|"Piscataway"|"NJ"|"08854"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-76248"|"Employee"|"n/a"|"Keller"|"TX"|"76248"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-78383"|"Employee"|"n/a"|"Sandia"|"TX"|"78383"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-90254"|"Employee"|"n/a"|"Hermosa Beach"|"CA"|"90254"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30512"|"Employee"|"n/a"|"Blairsville"|"GA"|"30512"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-46074"|"Employee"|"n/a"|"Westfield"|"IN"|"46074"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-46038"|"Employee"|"n/a"|"Fishers"|"IN"|"46038"|"AMERICAS"|"USA"|"2"|"Virtual"
"1"|"Teradata"|"Virtual-94103"|"Employee"|"n/a"|"San Francisco"|"CA"|"94103"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98005"|"Employee"|"n/a"|"Bellevue"|"WA"|"98005"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"office-92506"|"Employee"|"n/a"|"Riverside"|"CA"|"92506"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-34715"|"Employee"|"n/a"|"Clermont"|"FL"|"34715"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92084"|"Employee"|"n/a"|"Vista"|"CA"|"92084"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-91320"|"Employee"|"n/a"|"Newbury Park"|"CA"|"91320"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-63376"|"Employee"|"n/a"|"Saint Peters"|"MO"|"63376"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-89011"|"Employee"|"n/a"|"Henderson"|"NV"|"89011"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-10012"|"Employee"|"n/a"|"New York"|"NY"|"10012"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-91709"|"Employee"|"n/a"|"Chino Hills"|"CA"|"91709"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-92867"|"Employee"|"n/a"|"Orange"|"CA"|"92867"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-75409"|"Employee"|"n/a"|"Anna"|"TX"|"75409"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-17111"|"Employee"|"n/a"|"Harrisburg"|"PA"|"17111"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-95010"|"Employee"|"n/a"|"Capitola"|"CA"|"95010"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-7922"|"Employee"|"n/a"|"Berkeley Heights"|"NJ"|"07922"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-95648"|"Employee"|"n/a"|"Lincoln"|"CA"|"95648"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-94589"|"Employee"|"n/a"|"Vallejo"|"CA"|"94589"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-98075"|"Employee"|"n/a"|"Sammamish"|"WA"|"98075"|"AMERICAS"|"USA"|"1"|"Office"
"1"|"Teradata"|"Virtual-98109"|"Employee"|"n/a"|"Seattle"|"WA"|"98109"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"office-30076"|"Employee"|"n/a"|"Roswell"|"GA"|"30076"|"AMERICAS"|"USA"|"2"|"Office"
"1"|"Teradata"|"Virtual-33418"|"Employee"|"n/a"|"Palm Beach Gardens"|"FL"|"33418"|"AMERICAS"|"USA"|"1"|"Virtual"
"1"|"Teradata"|"Virtual-62269"|"Employee"|"n/a"|"O Fallon"|"IL"|"62269"|"AMERICAS"|"USA"|"3"|"Virtual"
"1"|"Teradata"|"Virtual-33134"|"Employee"|"n/a"|"Miami"|"FL"|"33134"|"AMERICAS"|"USA"|"1"|"Virtual"
